ticker,date,action,return_pct,is_correct,label,confidence,final_score,grade,total_score
3302.T,2022-09-14,buy,0.06270928478056666,False,neutral,0.5577081782304611,0.3903957247613228,A,72.88784219235346
3302.T,2022-11-22,buy,-1.440569364099074,False,neutral,0.5716913783768266,0.4001839648637786,A,72.88784219235346
3302.T,2023-02-13,buy,4.451604819382126,True,correct,0.5513582460941948,0.3859507722659363,A,72.88784219235346
3302.T,2023-04-05,buy,8.282586042538878,True,correct,0.5601556112718705,0.3921089278903094,A,72.88784219235346
3302.T,2025-05-29,buy,-0.2929357777648081,False,neutral,0.5034042901145692,0.35238300308019843,B,65.56258434547908
3315.T,2023-09-13,buy,-9.01639391493834,False,incorrect,0.5081080720686437,0.3556756504480506,B,65.77380952380953
3315.T,2024-03-21,buy,4.743588572703059,True,correct,0.5583654646609584,0.3908558252626708,B,65.77380952380953
3315.T,2025-04-07,sell,19.17808219178082,False,incorrect,0.5639403458925039,-0.3947582421247527,D,32.89930555555556
3320.T,2021-10-28,buy,-2.8571484593087715,False,incorrect,0.6494600381547222,0.45462202670830554,A,78.0337227838809
3320.T,2021-12-27,buy,-9.780082993275634,False,incorrect,0.5064916137011696,0.3545441295908187,A,78.0337227838809
3320.T,2022-03-22,buy,6.572761528609047,True,correct,0.5125267992155652,0.3587687594508956,A,78.0337227838809
3320.T,2022-05-09,buy,12.275451382523233,True,correct,0.5087733851848453,0.35614136962939164,A,78.0337227838809
3320.T,2022-07-04,sell,-1.4147752394536315,False,neutral,0.5203677614689534,-0.3642574330282673,D,28.58074609472102
3320.T,2025-06-12,buy,9.090906008543188,True,correct,0.5050562466873592,0.3535393726811514,B,67.73953624488257
3320.T,2025-09-08,buy,-7.1532837964353915,False,incorrect,0.537487514056954,0.37624125983986784,B,67.73953624488257
3320.T,2025-12-08,buy,8.36501714052887,True,correct,0.5450669151526955,0.3815468406068868,B,67.73953624488257
3320.T,2025-12-29,buy,-0.6828106433674422,False,neutral,0.5537480546098275,0.3876236382268792,B,67.73953624488257
3320.T,2026-02-16,buy,-1.9662921348314606,False,neutral,0.5208374556384362,0.36458621894690535,B,67.73953624488257
3321.T,2025-05-29,buy,6.098582929341084,True,correct,0.5221579198908864,0.3655105439236205,B,66.02798084269395
3321.T,2025-06-26,buy,0.394320868950281,False,neutral,0.5011862967209929,0.35083040770469504,B,66.02798084269395
3323.T,2022-01-20,sell,-5.5555574323125985,True,correct,0.60255066282339,-0.42178546397637295,E,22.869537801309882
3323.T,2022-02-28,sell,4.545446728218836,False,incorrect,0.6269504775771474,-0.43886533430400315,E,22.869537801309882
3323.T,2022-04-26,sell,-1.4492729782341738,False,neutral,0.5511946460372327,-0.3858362522260629,E,22.869537801309882
3323.T,2022-06-20,sell,3.0302978188125573,False,incorrect,0.5991750910060029,-0.419422563704202,E,22.869537801309882
3323.T,2022-10-07,sell,17.44185505008894,False,incorrect,0.5274002830783437,-0.3691801981548406,E,22.869537801309882
3323.T,2022-12-21,sell,0.0,False,neutral,0.556501947499183,-0.38955136324942813,E,22.869537801309882
3326.T,2025-11-21,sell,3.436988543371522,False,incorrect,0.5963431072657782,-0.4174401750860447,E,21.014341264791643
3326.T,2026-03-10,sell,-13.434727503168567,True,correct,0.5224844223296862,-0.3657390956307803,E,21.014341264791643
3326.T,2026-04-15,sell,-10.072992700729927,True,correct,0.5077723539218093,-0.3554406477452665,E,21.014341264791643
3333.T,2021-10-28,buy,-3.2403899898401063,False,incorrect,0.7681324019551926,0.5376926813686348,S,90.72847682119205
3350.T,2021-10-28,sell,-11.320754716981133,True,correct,0.8046479103315122,-0.5632535372320585,E,0.4892857142857142
3350.T,2022-06-20,sell,1.9230769230769231,False,neutral,0.7270855254170334,-0.5089598677919234,E,14.53357100415924
3350.T,2022-09-22,sell,-9.090909090909092,True,correct,0.6667489927384096,-0.46672429491688666,E,14.53357100415924
3350.T,2024-08-07,sell,41.318971315326046,False,incorrect,0.5176363352068167,-0.3623454346447717,D,29.480487670206415
3350.T,2025-04-07,sell,72.93729372937293,False,incorrect,0.6461498473556102,-0.4523048931489271,D,29.480487670206415
3355.T,2022-04-12,buy,-2.2629258959072973,False,incorrect,0.607868092232808,0.42550766456296557,A,81.80057192014922
3355.T,2022-06-27,buy,3.8288181465401445,True,correct,0.5286847199144558,0.370079303940119,A,81.80057192014922
3355.T,2022-07-19,buy,2.9680343035837575,True,correct,0.5664365358375025,0.3965055750862518,A,81.80057192014922
3355.T,2022-10-24,buy,-5.100941428282693,False,incorrect,0.6770978374196371,0.473968486193746,A,81.80057192014922
3355.T,2022-12-14,buy,-8.435645495550409,False,incorrect,0.5627202938196435,0.39390420567375045,A,81.80057192014922
3355.T,2023-01-23,buy,5.528242598797194,True,correct,0.5623916587032493,0.3936741610922745,A,81.80057192014922
3355.T,2023-04-19,buy,-0.11442795175430567,False,neutral,0.5208789761616143,0.36461528331313,B,68.67007902201497
3355.T,2023-06-19,buy,2.7746971043774233,True,correct,0.523430274165318,0.36640119191572257,B,68.67007902201497
3355.T,2023-07-10,buy,-6.250006224686117,False,incorrect,0.5376657676781756,0.3763660373747229,B,68.67007902201497
3355.T,2023-07-25,buy,-8.553343353768845,False,incorrect,0.5162070099172666,0.3613449069420866,B,68.67007902201497
3355.T,2023-11-28,buy,-5.419221342954632,False,incorrect,0.5461845971779167,0.3823292180245416,B,68.67007902201497
3355.T,2024-01-05,buy,5.817789428895199,True,correct,0.5121997485103041,0.35853982395721284,B,68.67007902201497
3355.T,2025-06-05,buy,5.958646130103067,True,correct,0.5369247908818314,0.37584735361728194,B,67.05827018247408
3355.T,2025-07-03,buy,9.697378843679942,True,correct,0.5225094937313663,0.3657566456119564,B,67.05827018247408
3355.T,2025-07-17,buy,5.65656341082474,True,correct,0.5003738090920006,0.35026166636440037,B,67.05827018247408
3355.T,2025-08-18,buy,1.3418565762583334,False,neutral,0.5054601064862735,0.3538220745403914,B,67.05827018247408
3355.T,2025-09-08,buy,4.303807051645878,True,correct,0.5094766751547334,0.35663367260831336,B,67.05827018247408
3355.T,2025-10-08,buy,1.103613631991295,False,neutral,0.5391532368379699,0.3774072657865789,B,67.05827018247408
3355.T,2025-12-29,buy,1.9382223478016745,False,neutral,0.5052182179638598,0.35365275257470186,B,67.05827018247408
3358.T,2021-11-12,sell,-5.947956892785804,True,correct,0.5220747918985161,-0.3654523543289613,E,18.1441959976852
3358.T,2022-04-12,sell,-21.052629714177602,True,correct,0.5109679394623287,-0.35767755762363,E,18.1441959976852
3358.T,2022-06-20,sell,2.3904397304817637,False,incorrect,0.6038958690631042,-0.42272710834417293,E,18.1441959976852
3358.T,2022-11-30,buy,10.491805780129354,True,correct,0.5058330819817475,0.3540831573872232,B,66.66666666666667
3358.T,2023-02-28,buy,25.818884647233126,True,correct,0.5113248500304992,0.3579273950213494,B,66.66666666666667
3358.T,2023-04-12,buy,3.728814852439751,True,correct,0.5243284664153491,0.3670299264907444,B,66.66666666666667
3358.T,2023-05-08,buy,-3.278688524590164,False,incorrect,0.5034491876395774,0.3524144313477041,B,66.66666666666667
3359.T,2022-06-13,buy,-7.297828003114207,False,incorrect,0.5113073906833691,0.35791517347835833,A,70.92676453630735
3359.T,2022-08-02,buy,-3.124992783765762,False,incorrect,0.5101498611103148,0.35710490277722035,A,70.92676453630735
3359.T,2022-11-22,buy,-15.193372749940465,False,incorrect,0.5432992637931411,0.38030948465519876,A,70.92676453630735
3359.T,2025-02-05,buy,-11.247444776413804,False,incorrect,0.5064220650598414,0.354495445541889,B,66.65816181074703
3359.T,2025-02-20,buy,-14.110432683679969,False,incorrect,0.5141049844477402,0.3598734891134181,B,66.65816181074703
3359.T,2025-05-29,buy,3.738316671343568,True,correct,0.5056985290272349,0.3539889703190644,B,66.65816181074703
3359.T,2025-06-12,buy,-5.088492457188216,False,incorrect,0.5023833485279945,0.3516683439695961,B,66.65816181074703
3359.T,2025-06-26,buy,-2.0270282092490355,False,incorrect,0.5175600373979791,0.36229202617858536,B,66.65816181074703
3359.T,2025-08-18,buy,11.799994779489358,True,correct,0.5401669617916285,0.3781168732541399,B,66.65816181074703
3359.T,2025-09-08,buy,-3.1078767859754155,False,incorrect,0.5368187799700741,0.37577314597905187,B,66.65816181074703
3361.T,2023-09-21,buy,-3.810778225921306,False,incorrect,0.5120080297668298,0.35840562083678085,B,67.28806381688489
3361.T,2024-01-22,buy,2.304744373452395,True,correct,0.5169024017761888,0.3618316812433322,B,67.28806381688489
3361.T,2024-02-13,buy,0.3778334797681221,False,neutral,0.5284850437387902,0.3699395306171531,B,67.28806381688489
3361.T,2024-03-06,buy,3.128903185202386,True,correct,0.5001959013175831,0.35013713092230814,B,67.28806381688489
3361.T,2024-04-11,buy,-2.032979778470013,False,incorrect,0.5077955310832399,0.3554568717582679,B,67.28806381688489
3361.T,2024-06-11,buy,-4.807694912580575,False,incorrect,0.5241156601037018,0.36688096207259124,B,67.28806381688489
3370.T,2023-07-18,sell,40.59040122657757,False,incorrect,0.5901373955874101,-0.41309617691118705,E,16.83147405649656
3370.T,2023-08-23,sell,-12.654313204751572,True,correct,0.5687709774584326,-0.3981396842209028,E,16.83147405649656
3370.T,2023-09-21,sell,-12.857135909710665,True,correct,0.5155146226447245,-0.3608602358513071,E,16.83147405649656
3370.T,2023-12-12,sell,14.68254772354857,False,incorrect,0.6768962456277239,-0.47382737193940666,E,16.83147405649656
3370.T,2024-04-18,sell,4.225345513048792,False,incorrect,0.6350940485395116,-0.4445658339776581,E,16.83147405649656
3370.T,2024-05-14,sell,-3.741497028288888,True,correct,0.5011826346738615,-0.350827844271703,E,16.83147405649656
3370.T,2024-06-04,sell,3.8732288465201545,False,incorrect,0.5283320434877947,-0.36983243044145625,E,16.83147405649656
3370.T,2024-06-18,sell,2.816889743993214,False,incorrect,0.6816058289806454,-0.47712408028645176,E,16.83147405649656
3372.T,2021-11-29,sell,-28.373702422145332,True,correct,0.581183492514224,-0.4068284447599567,E,24.978969214247844
3372.T,2022-01-13,sell,-3.004291845493562,True,correct,0.5225755147050001,-0.36580286029350007,E,24.978969214247844
3372.T,2022-02-28,sell,-1.3043478260869565,False,neutral,0.6176972940678241,-0.4323881058474769,E,24.978969214247844
3372.T,2022-04-12,sell,-1.4084507042253522,False,neutral,0.5029943614821604,-0.35209605303751224,E,24.978969214247844
3372.T,2022-06-27,sell,0.4608294930875576,False,neutral,0.5161656742588902,-0.3613159719812231,E,24.978969214247844
3372.T,2022-10-07,sell,-0.9389671361502347,False,neutral,0.510151469523525,-0.35710602866646746,D,27.888872698133888
3372.T,2023-01-16,sell,11.848341232227488,False,incorrect,0.5307463780489319,-0.3715224646342523,D,27.888872698133888
3374.T,2023-09-06,buy,-9.409289083389224,False,incorrect,0.5020770845163333,0.3514539591614333,B,68.57868686616372
3374.T,2023-11-28,buy,-3.795867944296912,False,incorrect,0.5074972097093757,0.35524804679656297,B,68.57868686616372
3374.T,2024-01-05,buy,13.916413537005429,True,correct,0.5087038408831227,0.3560926886181859,B,68.57868686616372
3374.T,2024-06-11,buy,-9.909907602220466,False,incorrect,0.5126461498047525,0.35885230486332675,B,68.57868686616372
3374.T,2024-07-02,buy,-13.070610758859283,False,incorrect,0.5380109013228914,0.37660763092602395,B,68.57868686616372
3375.T,2021-10-28,buy,-2.032528212342372,False,incorrect,0.7749554877146276,0.5424688414002393,A,83.44370860927152
3375.T,2021-12-27,buy,-6.187174594093505,False,incorrect,0.632455295824329,0.4427187070770303,A,83.44370860927152
3375.T,2022-02-10,buy,-6.115960034550016,False,incorrect,0.7028362463430775,0.4919853724401542,A,83.44370860927152
3375.T,2022-03-22,buy,-2.2824291337310982,False,incorrect,0.7155442336209981,0.5008809635346986,A,83.44370860927152
3375.T,2022-05-30,buy,0.9038599912896935,False,neutral,0.6581589045050108,0.46071123315350754,A,83.44370860927152
3375.T,2023-07-10,buy,10.162851106532807,True,correct,0.6345021934998017,0.4441515354498612,A,74.25986015198477
3375.T,2023-07-25,buy,3.782797667792466,True,correct,0.6366069620575231,0.44562487344026613,A,74.25986015198477
3375.T,2023-08-30,buy,5.299137641393213,True,correct,0.6256149647255169,0.43793047530786183,A,74.25986015198477
3375.T,2023-11-28,buy,4.516129204491436,True,correct,0.5218772406450075,0.36531406845150527,A,74.25986015198477
3375.T,2024-01-05,buy,8.220853205934317,True,correct,0.6045994268435586,0.42321959879049104,A,74.25986015198477
3375.T,2024-05-07,buy,-2.8395073101822708,False,incorrect,0.5457542109592559,0.38202794767147913,A,74.25986015198477
3375.T,2024-07-02,buy,-0.060572710335407356,False,neutral,0.5515511196478392,0.38608578375348745,A,74.25986015198477
3377.T,2021-10-28,buy,-15.646719878882024,False,incorrect,0.9200450291712432,0.6440315204198702,S,97.37991266375546
3377.T,2026-02-24,buy,1.2468876652775034,False,neutral,0.5627572883447749,0.3939301018413424,A,75.37652356560976
3377.T,2026-04-08,buy,-1.000000774174169,False,neutral,0.629963472455574,0.4409744307189018,A,75.37652356560976
3386.T,2021-10-28,buy,-4.478898244025055,False,incorrect,0.5822314146178146,0.4075619902324702,A,76.58824057308986
3386.T,2021-12-27,buy,-3.455300790413749,False,incorrect,0.5761000786377812,0.40327005504644686,A,76.58824057308986
3386.T,2022-02-10,buy,-14.310653977785467,False,incorrect,0.5462083512980479,0.3823458459086335,A,76.58824057308986
3386.T,2022-03-29,buy,-1.279526265786808,False,neutral,0.5163592163244436,0.3614514514271105,A,76.58824057308986
3386.T,2022-05-30,buy,1.6299071677266568,False,neutral,0.5646556275777833,0.3952589393044483,A,77.41056417744335
3386.T,2022-06-27,buy,1.6276299957283118,False,neutral,0.5011698872084351,0.35081892104590456,A,77.41056417744335
3386.T,2022-07-19,buy,-3.0841149394597656,False,incorrect,0.6099289162784951,0.4269502413949466,A,77.41056417744335
3386.T,2022-09-14,buy,-1.2732531796160231,False,neutral,0.5700172885339679,0.3990121019737775,A,77.41056417744335
3386.T,2022-11-08,buy,0.396034840538244,False,neutral,0.5368806105595036,0.3758164273916525,A,77.41056417744335
3386.T,2023-01-23,buy,-1.4985070916645158,False,neutral,0.5810735265483108,0.40675146858381755,A,77.41056417744335
3386.T,2023-04-05,buy,0.6328989515038573,False,neutral,0.5645528284655057,0.39518697992585394,A,77.41056417744335
3387.T,2021-10-28,sell,-20.93022779835854,True,correct,0.5325673262484151,-0.3727971283738905,E,11.794523699210952
3392.T,2021-10-28,sell,-5.891710629688315,True,correct,0.502167946039243,-0.35151756222747005,E,18.502440762086554
3392.T,2021-11-12,sell,-1.2903110647622025,False,neutral,0.5137390407473019,-0.35961732852311135,E,18.502440762086554
3392.T,2022-06-13,sell,-2.1113284292779073,True,correct,0.5126871065509538,-0.3588809745856677,E,18.502440762086554
3393.T,2022-07-19,buy,16.014237832171656,True,correct,0.5293373613546102,0.3705361529482271,A,73.96373190345102
3393.T,2022-09-14,buy,25.24091747908527,True,correct,0.6355691035392914,0.44489837247750397,A,73.96373190345102
3393.T,2022-10-24,buy,4.355400388529985,True,correct,0.5832679598462124,0.40828757189234866,A,73.96373190345102
3393.T,2023-01-23,buy,-1.9193773757622372,False,neutral,0.5014217228885146,0.3509952060219602,A,73.96373190345102
3393.T,2023-02-13,buy,32.2050036709756,True,correct,0.6446208317165667,0.4512345822015966,A,73.96373190345102
3393.T,2023-06-12,buy,8.443719567408323,True,correct,0.5191030630346549,0.3633721441242584,A,73.96373190345102
3395.T,2021-12-13,sell,1.457322166637166,False,neutral,0.5395014461503385,-0.3776510123052369,D,31.10085222105008
3395.T,2022-03-07,sell,2.131732840175838,False,incorrect,0.5126435100888466,-0.35885045706219254,D,31.10085222105008
3397.T,2021-11-29,sell,4.4006704654178534,False,incorrect,0.6538815685825383,-0.45771709800777677,E,20.116365635478513
3397.T,2022-04-05,sell,-9.608401216998724,True,correct,0.5052677628423115,-0.353687433989618,E,20.116365635478513
3397.T,2022-04-19,sell,-7.171464093042129,True,correct,0.552426318623882,-0.3866984230367174,E,20.116365635478513
3397.T,2022-06-20,sell,16.44463315317413,False,incorrect,0.6518671102077824,-0.45630697714544766,E,20.116365635478513
3397.T,2024-09-20,sell,6.142504792897268,False,incorrect,0.5405385049800323,-0.3783769534860226,D,31.300751264013083
3397.T,2025-04-07,sell,19.23491589981524,False,incorrect,0.5684608096373215,-0.39792256674612503,D,31.300751264013083
3397.T,2025-11-21,sell,-7.284332306435372,True,correct,0.5418803264155412,-0.3793162284908788,D,26.919589694816114
3397.T,2026-03-10,sell,1.6733013728833006,False,neutral,0.5277043530567563,-0.3693930471397294,D,26.919589694816114
3401.T,2024-07-24,sell,-3.8734873816140354,True,correct,0.5488062299125364,-0.38416436093877543,E,24.100164942270204
3401.T,2024-08-07,sell,4.510112318346009,False,incorrect,0.6737974953466186,-0.471658246742633,E,24.100164942270204
3401.T,2024-09-12,sell,6.438127212093862,False,incorrect,0.5943109638111812,-0.41601767466782685,E,24.100164942270204
3401.T,2024-10-29,sell,-2.932556301551201,True,correct,0.5144733277987301,-0.3601313294591111,E,24.100164942270204
3401.T,2024-11-27,sell,-0.717794985473104,False,neutral,0.5687744059532832,-0.39814208416729824,E,24.100164942270204
3401.T,2025-01-15,sell,4.22972167890842,False,incorrect,0.5726863716729215,-0.400880460171045,E,24.100164942270204
3401.T,2025-02-28,sell,1.3668074854747092,False,neutral,0.5727675844005397,-0.4009373090803777,E,24.100164942270204
3401.T,2025-04-07,sell,6.876654293074214,False,incorrect,0.7253604719659632,-0.5077523303761742,E,24.100164942270204
3405.T,2021-11-12,sell,-3.9122113969773054,True,correct,0.5025832067031774,-0.35180824469222416,E,17.412596781488514
3405.T,2025-04-07,sell,13.57450728258851,False,incorrect,0.5472800658316126,-0.38309604608212877,D,35.25919770152144
3415.T,2022-09-14,buy,-4.437865928253371,False,incorrect,0.5030463745645408,0.3521324621951786,B,66.44174535386868
3415.T,2023-02-20,buy,12.910282420681002,True,correct,0.5144528763889902,0.3601170134722931,B,66.44174535386868
3415.T,2023-03-14,buy,-5.9426258525801545,False,incorrect,0.5124951040879457,0.35874657286156203,B,66.44174535386868
3416.T,2021-11-12,sell,1.196566671612013,False,neutral,0.5057626691239923,-0.35403386838679457,E,19.0432258904169
3416.T,2021-11-29,sell,-0.9212753872233189,False,neutral,0.6198002530791531,-0.43386017715540715,E,19.0432258904169
3416.T,2022-04-05,sell,-6.26381877310192,True,correct,0.5410018125995403,-0.3787012688196782,E,19.0432258904169
3420.T,2021-10-28,buy,-9.841743116195897,False,incorrect,0.8112823012913565,0.5678976109039495,A,82.4540623311115
3420.T,2021-12-27,buy,-1.5126107901479133,False,neutral,0.5715984012863516,0.4001188809004461,A,82.4540623311115
3420.T,2022-02-10,buy,0.0,False,neutral,0.6527173045923518,0.45690211321464624,A,82.4540623311115
3420.T,2022-03-22,buy,-1.1354227647019877,False,neutral,0.6471373879184937,0.4529961715429456,A,82.4540623311115
3420.T,2022-05-30,buy,2.4081860499480854,True,correct,0.5940810491565618,0.41585673440959325,A,82.4540623311115
3420.T,2023-05-08,buy,-3.6981154102437506,False,incorrect,0.5011617504733425,0.35081322533133974,B,65.14480758216114
3422.T,2026-03-10,sell,2.8948907029276905,False,incorrect,0.5275529437812682,-0.36928706064688765,D,26.157379396816015
3431.T,2021-10-28,buy,7.669515457099988,True,correct,0.5125065616511387,0.35875459315579705,B,67.06501831501832
3431.T,2021-11-19,buy,10.438982351432536,True,correct,0.5180913082054317,0.36266391574380213,B,67.06501831501832
3431.T,2025-07-10,buy,6.81213013249976,True,correct,0.5273678103187341,0.3691574672231139,A,71.80341372242782
3431.T,2025-10-08,buy,3.3232662107299804,True,correct,0.5700080590257528,0.3990056413180269,A,71.80341372242782
3431.T,2025-12-08,buy,7.856339540327564,True,correct,0.5147133752678098,0.3602993626874668,A,71.80341372242782
3431.T,2025-12-29,buy,3.974560103796442,True,correct,0.569748887774434,0.3988242214421038,A,71.80341372242782
3431.T,2026-02-24,buy,-4.465707519092357,False,incorrect,0.5510234378349085,0.38571640648443595,A,71.80341372242782
3431.T,2026-04-08,buy,-10.080183276059564,False,incorrect,0.5326197797782075,0.3728338458447452,A,71.80341372242782
3433.T,2021-10-28,buy,7.770516365579002,True,correct,0.514246085881158,0.3599722601168106,B,69.50084068936529
3433.T,2021-11-19,buy,-9.538652683680672,False,incorrect,0.5574469489129547,0.3902128642390682,B,69.50084068936529
3433.T,2022-06-06,buy,-9.700958600613879,False,incorrect,0.5161952260694792,0.3613366582486354,B,69.50084068936529
3433.T,2025-07-17,buy,4.708858985841755,True,correct,0.526844623221471,0.36879123625502963,B,68.53481612284429
3433.T,2025-08-08,buy,4.992589497154899,True,correct,0.5110550700718244,0.3577385490502771,B,68.53481612284429
3433.T,2025-09-24,buy,5.325114590758692,True,correct,0.5282560712827666,0.36977924989793665,B,68.53481612284429
3433.T,2025-10-08,buy,-8.68024994872231,False,incorrect,0.5026250967943942,0.3518375677560759,B,68.53481612284429
3433.T,2025-12-01,buy,2.158934990301485,True,correct,0.511976628084445,0.35838363965911146,B,68.53481612284429
3433.T,2025-12-22,buy,10.714278972490062,True,correct,0.5176927981040124,0.3623849586728086,B,68.53481612284429
3433.T,2026-01-16,buy,14.679999530392838,True,correct,0.5634918010667291,0.39444426074671035,B,68.53481612284429
3433.T,2026-04-08,buy,18.30835117773019,True,correct,0.5093159528840416,0.35652116701882913,B,68.53481612284429
3433.T,2026-04-30,buy,0.3194888178913738,False,neutral,0.5000300134047718,0.35002100938334024,B,68.53481612284429
3433.T,2026-05-19,buy,2.3696682464454977,True,correct,0.5515856341027761,0.3861099438719432,B,68.53481612284429
3434.T,2021-11-29,sell,-1.440142131431146,False,neutral,0.635667794143295,-0.44496745590030645,E,20.354140395124002
3434.T,2022-02-18,sell,-0.9165843124193082,False,neutral,0.5136193837840002,-0.3595335686488001,E,20.354140395124002
3434.T,2022-04-05,sell,-11.07954462665654,True,correct,0.5585215191323187,-0.3909650633926231,E,20.354140395124002
3434.T,2022-06-20,sell,5.159958809714204,False,incorrect,0.6353238775173146,-0.4447267142621202,E,20.354140395124002
3435.T,2021-10-28,buy,-0.6644472261348982,False,neutral,0.5599563972337096,0.39196947806359667,A,74.0427400468384
3435.T,2022-02-10,buy,0.5476504320678437,False,neutral,0.5305915863788491,0.37141411046519435,A,74.0427400468384
3435.T,2022-03-22,buy,10.917501070455407,True,correct,0.5243167145395877,0.3670217001777114,A,74.0427400468384
3435.T,2022-04-26,buy,-1.5923616495400756,False,neutral,0.5359850011522638,0.37518950080658464,A,74.0427400468384
3435.T,2022-06-06,buy,-0.9473670760650544,False,neutral,0.6279329111167394,0.43955303778171756,A,74.0427400468384
3435.T,2023-07-10,buy,10.180781558349262,True,correct,0.5162266918676147,0.3613586843073303,A,70.77953869060575
3435.T,2023-07-25,buy,5.914984854142151,True,correct,0.5708818687670527,0.39961730813693686,A,70.77953869060575
3435.T,2023-08-30,buy,8.239367205373235,True,correct,0.5470496116940371,0.38293472818582597,A,70.77953869060575
3435.T,2023-11-28,buy,-5.602451835302671,False,incorrect,0.5385542183214056,0.3769879528249839,A,70.77953869060575
3435.T,2024-01-05,buy,1.635512711340161,False,neutral,0.5756404072805128,0.40294828509635894,A,70.77953869060575
3435.T,2024-05-07,buy,-12.861071660635137,False,incorrect,0.5211808938801218,0.36482662571608526,A,70.77953869060575
3435.T,2024-07-02,buy,0.7616115097375202,False,neutral,0.5026817777028225,0.35187724439197576,A,70.77953869060575
3436.T,2026-04-01,sell,44.86703108371186,False,incorrect,0.5577778059244026,-0.3904444641470818,E,18.09024309024309
3437.T,2023-11-28,buy,2.958332085313587,True,correct,0.550189778160113,0.3851328447120791,B,68.16058976190311
3437.T,2024-01-05,buy,-2.8906301324736807,False,incorrect,0.5305735050290892,0.3714014535203624,B,68.16058976190311
3437.T,2024-05-14,buy,-7.451143795068848,False,incorrect,0.5065487035722294,0.35458409250056055,B,68.16058976190311
3437.T,2024-07-02,buy,-3.014431661850058,False,incorrect,0.5078025545988363,0.35546178821918534,B,68.16058976190311
3437.T,2025-07-25,buy,2.6296357993958064,True,correct,0.5085454515084992,0.35598181605594936,B,65.62503810743247
3437.T,2025-08-08,buy,8.288966472315252,True,correct,0.5046019742338936,0.3532213819637255,B,65.62503810743247
3437.T,2025-12-29,buy,2.192985769048079,True,correct,0.5253144279820107,0.3677200995874075,B,65.62503810743247
3437.T,2026-01-16,buy,-2.6470584367604415,False,incorrect,0.5210010150460282,0.36470071053221975,B,65.62503810743247
3437.T,2026-02-06,buy,-11.935958494085858,False,incorrect,0.533810785660115,0.37366754996208046,B,65.62503810743247
3440.T,2025-05-29,buy,5.2004332729875955,True,correct,0.5174791386810829,0.362235397076758,B,68.82719362360349
3440.T,2025-09-16,buy,-13.055303717135086,False,incorrect,0.516547339056577,0.3615831373396039,B,68.82719362360349
3441.T,2025-11-14,sell,13.29896907216495,False,incorrect,0.6594687091932666,-0.4616280964352866,E,9.523809523809518
3444.T,2023-10-05,sell,16.216218074472145,False,incorrect,0.5044778775709863,-0.35313451429969034,D,27.359711135275575
3444.T,2023-12-26,sell,11.81817025476331,False,incorrect,0.5365341201244214,-0.3755738840870949,D,27.359711135275575
3444.T,2024-08-07,sell,2.23642256916421,False,incorrect,0.5285770318207067,-0.37000392227449463,D,27.359711135275575
3444.T,2024-09-12,sell,-4.062502919085823,True,correct,0.5198846346233525,-0.36391924423634675,D,30.290549954921726
3444.T,2025-04-07,sell,17.32365417609928,False,incorrect,0.6344548433405156,-0.44411839033836087,D,30.290549954921726
3446.T,2025-06-05,buy,1.810344827586207,False,neutral,0.5356107255782158,0.374927507904751,B,67.00680272108843
3446.T,2025-07-03,buy,1.7485428809325563,False,neutral,0.5361795452178627,0.3753256816525039,B,67.00680272108843
3446.T,2025-08-08,buy,3.225806451612903,True,correct,0.5003203065668916,0.3502242145968241,B,67.00680272108843
3446.T,2025-09-16,buy,17.973079968329376,True,correct,0.502444598341826,0.35171121883927814,B,67.00680272108843
3446.T,2025-10-08,buy,5.161290322580645,True,correct,0.8813581387341016,0.6169506971138711,S,89.28571428571429
3447.T,2022-08-17,buy,0.8738813796783351,False,neutral,0.5261764455422161,0.36832351187955126,B,67.18062579835566
3447.T,2023-02-13,buy,-9.79190636776671,False,incorrect,0.5067528714262964,0.35472700999840745,B,67.18062579835566
3447.T,2023-06-05,buy,5.212625268252565,True,correct,0.5107547955009246,0.3575283568506472,B,67.18062579835566
3449.T,2022-06-06,buy,0.8069365732644322,False,neutral,0.5507491515696221,0.38552440609873545,A,71.34666855392851
3449.T,2022-07-26,buy,-0.09852146268460255,False,neutral,0.5955106425467033,0.41685744978269224,A,71.34666855392851
3449.T,2022-09-14,buy,-0.9930559200905881,False,neutral,0.5035032133329673,0.3524522493330771,A,71.34666855392851
3449.T,2022-11-08,buy,0.0,False,neutral,0.513968977561772,0.3597782842932404,A,71.34666855392851
3449.T,2022-11-22,buy,0.20039935814582574,False,neutral,0.5160696007344037,0.3612487205140826,A,71.34666855392851
3449.T,2023-01-23,buy,8.200013102012367,True,correct,0.5007415508898805,0.35051908562291634,A,71.34666855392851
3449.T,2023-02-06,buy,13.199996601621658,True,correct,0.5413252840740392,0.3789276988518274,A,71.34666855392851
3449.T,2023-04-05,buy,-3.8972735037642767,False,incorrect,0.5847053911866426,0.4092937738306498,A,71.34666855392851
3465.T,2022-07-26,buy,4.38414257179755,True,correct,0.6035404555912374,0.4224783189138661,A,74.98322275888572
3465.T,2022-09-14,buy,-5.202577372675334,False,incorrect,0.5756616219872623,0.4029631353910836,A,74.98322275888572
3465.T,2022-10-31,buy,7.343430180075824,True,correct,0.5333807076545245,0.3733664953581671,A,74.98322275888572
3465.T,2022-11-15,buy,3.1282668748211435,True,correct,0.5209994287746244,0.364699600142237,A,74.98322275888572
